"Christie_murder_is_announced" "Christie_murder_of_rodger_ackroyd" "Christie_the_ABC_murders" "Francis_dead_cert" "Francis_odds_against" "M.Westmacott_giants_bread" "Stout_black_orchids" "Stout_right_to_die" "Stout_the_silent_speaker"
"light" 0.0422609614368727 0.0247025402445551 0.0231338679827267 0.0320171978091089 0.0473100018196155 0.0131345636041243 0.00520390639907024 0.0224051980059374 0.0264585262600873
"possible" 0.0211304807184363 0.0288196302853143 0.0809685379395435 0.0125781848535785 0.0194092315157397 0.0140727467187046 0.0277541674617079 0.0560129950148434 0.0238126736340786
"smiled" 0.0352174678640606 0.0288196302853143 0.0308451573103023 0.0228694270065064 0.0509492327288166 0.0318982258957303 0.00867317733178373 0.0130696988367968 0.00926048419103056
"true" 0.0422609614368727 0.0370538103668327 0.0694016039481801 0.0114347135032532 0.0121307696973373 0.0506618881873364 0.0121424482644972 0.0112025990029687 0.0185209683820611
"nine" 0.00704349357281212 0.15233233150809 0.0154225786551511 0.00686082810195191 0.00606538484866865 0.00562909868748182 0.013877083730854 0.065348494183984 0.0476253472681572
"questions" 0.0281739742912485 0.0247025402445551 0.0501233806292412 0.0274433124078076 0.00727846181840238 0.0140727467187046 0.0190809901299242 0.065348494183984 0.0277814525730917
"susan" 0 0 0 0 0 0.0159491129478652 0 0.22778617972703 0
"wife" 0.0563479485824969 0.0164683601630368 0.0462677359654534 0.0228694270065064 0.031540001213077 0.0187636622916061 0.0104078127981405 0.0354748968427342 0.0211668210080698
"use" 0.0140869871456242 0.0329367203260735 0.0154225786551511 0.0171520702548798 0.0230484624249409 0.00938183114580304 0.0381619802598484 0.0541458951810153 0.0357190104511179
"finished" 0.0140869871456242 0.020585450203796 0.0231338679827267 0.0285867837581329 0.0363923090920119 0.0225163947499273 0.0190809901299242 0.0186709983382811 0.029104378886096
"window" 0.0281739742912485 0.15233233150809 0.0347008019740901 0.025156369707157 0.0303269242433432 0.00844364803122273 0.013877083730854 0.00746839933531246 0.0198438946950655
"admiral" 0 0 0 0.129212262586761 0.0279007703038758 0 0 0 0
"words" 0.00352174678640606 0.0411709004075919 0.0501233806292412 0.0308737264587836 0.00849153878813611 0.0403418739269531 0.00520390639907024 0.0429432961780466 0.0119063368170393
"myra" 0 0 0 0 0 0.126654720468341 0 0 0
"sorry" 0.0387392146504666 0.0164683601630368 0.0424120913016656 0.0228694270065064 0.0327530781828107 0.0440946063852743 0.00693854186542698 0.0112025990029687 0.00661463156502183
"doctor" 0.0105652403592182 0.0782247107744246 0.0424120913016656 0.00914777080260254 0.00849153878813611 0.0478473388435955 0.0364273447934916 0.00186709983382811 0.0158751157560524
"fritz" 0 0 0 0 0 0 0.0728546895869833 0.0541458951810153 0.0820214314062707
"known" 0.0281739742912485 0.0164683601630368 0.0192782233189389 0.0205824843058557 0.0194092315157397 0.0300218596665697 0.0242848965289944 0.0354748968427342 0.0224897473210742
"clear" 0.0105652403592182 0.0329367203260735 0.0308451573103023 0.0343041405097595 0.0291138472736095 0.0168872960624455 0.0173463546635675 0.0280064975074217 0.0198438946950655
"full" 0.0281739742912485 0.0164683601630368 0.0192782233189389 0.0365910832104102 0.0266876933341421 0.021578211635347 0.0104078127981405 0.0242722978397655 0.0238126736340786
"kept" 0.0105652403592182 0.0247025402445551 0.0115669339913634 0.0114347135032532 0.0230484624249409 0.0103200142603833 0.0607122413224861 0.0242722978397655 0.0410107157031353
"letters" 0.0493044550096848 0.020585450203796 0.127236273904997 0.0205824843058557 0.0157700006065385 0.0112581973749636 0.0485697930579889 0.00373419966765623 0.00793755787802619
"beside" 0.0281739742912485 0 0.0192782233189389 0.0525996821149646 0.0339661551525444 0.0178254791770258 0.0173463546635675 0.00560129950148434 0.014552189443048
"kates" 0 0 0 0 0 0 0 0 0.171980420690568
"met" 0.0352174678640606 0.0452879904483511 0.0308451573103023 0.0182955416052051 0.0254746163644083 0.0234545778645076 0.013877083730854 0.031740697175078 0.0171980420690568
"music" 0 0 0 0.00343041405097595 0 0.116334706207958 0.00173463546635675 0 0.00132292631300437
"neill" 0 0 0 0 0 0 0 0 0.170657494377563
"york" 0 0 0 0.0583170388665912 0.00242615393946746 0.00656728180206213 0.0208156255962809 0.0504116955133591 0.039687789390131
"different" 0.0211304807184363 0.00823418008151838 0.0462677359654534 0.0114347135032532 0.0109176927276036 0.0581673531039788 0.0121424482644972 0.0205380981721093 0.0119063368170393
"together" 0.0140869871456242 0.0288196302853143 0.0347008019740901 0.0228694270065064 0.0181961545460059 0.0534764375310773 0.0104078127981405 0.00373419966765623 0.0105834105040349
"hope" 0.0140869871456242 0.020585450203796 0.0347008019740901 0.050312739414314 0.0157700006065385 0.0225163947499273 0.00520390639907024 0.0336077970089061 0.00926048419103056
"thirty" 0.0105652403592182 0.0617563506113879 0.00385564466378779 0.00686082810195191 0.0206223084854734 0.00656728180206213 0.0173463546635675 0.0541458951810153 0.0515941262071703
"kitchen" 0.0810001760873393 0.00823418008151838 0.0231338679827267 0.00914777080260254 0.0242615393946746 0.00187636622916061 0.0416312511925619 0.0392090965103904 0.0264585262600873
"near" 0.0457827082232787 0.0123512701222776 0.0732572486119679 0.0285867837581329 0.0254746163644083 0.0140727467187046 0.0173463546635675 0.0186709983382811 0.0132292631300437
"body" 0.0140869871456242 0.0535221705298695 0.0694016039481801 0.0297302551084583 0.0230484624249409 0.0262691272082485 0.00173463546635675 0.016803898504453 0.00926048419103056
"london" 0.00352174678640606 0.0164683601630368 0.0963911165946946 0.0240128983568317 0.0291138472736095 0.0469091557290152 0 0 0
"often" 0.0352174678640606 0.0123512701222776 0.0347008019740901 0.0228694270065064 0.0266876933341421 0.0225163947499273 0.0121424482644972 0.0186709983382811 0.0264585262600873
"outside" 0.0457827082232787 0.0411709004075919 0.0192782233189389 0.0400214972613861 0.0376053860617456 0.00938183114580304 0.0173463546635675 0.00933549916914057 0.00793755787802619
"poor" 0.0105652403592182 0.0576392605706287 0.0578346699568168 0.0114347135032532 0.0266876933341421 0.0544146206456576 0.00173463546635675 0.00373419966765623 0
"ralph" 0 0.514636255094899 0 0 0 0 0 0 0
"pocket" 0.0105652403592182 0.0123512701222776 0.0269895126465145 0.0331606691594342 0.0327530781828107 0.00656728180206213 0.0260195319953512 0.0130696988367968 0.0343960841381135
"racing" 0 0 0 0.0571735675162659 0.089767695760296 0 0 0 0
"passed" 0.00352174678640606 0.0329367203260735 0.0501233806292412 0.0240128983568317 0.0230484624249409 0.0243927609790879 0.0225502610626377 0.0186709983382811 0.0158751157560524
"rang" 0.0281739742912485 0.020585450203796 0.0231338679827267 0.0308737264587836 0.0351792321222782 0.0103200142603833 0.0156117191972107 0.031740697175078 0.014552189443048
"reason" 0.0105652403592182 0.0494050804891103 0.0462677359654534 0.0148651275542291 0.0121307696973373 0.0112581973749636 0.0242848965289944 0.031740697175078 0.039687789390131
"wait" 0.0246522275048424 0.00411709004075919 0.00771128932757557 0.0285867837581329 0.0206223084854734 0.0272073103228288 0.0208156255962809 0.0242722978397655 0.0224897473210742
"hard" 0.0246522275048424 0.00823418008151838 0.0192782233189389 0.025156369707157 0.0291138472736095 0.03096004278115 0.00520390639907024 0.016803898504453 0.0224897473210742
"pete" 0 0 0 0.113203663682206 0 0 0.0398966157262051 0 0
"stop" 0.0105652403592182 0 0.0231338679827267 0.0480257967136633 0.0303269242433432 0.00750546491664243 0.0225502610626377 0.0149367986706249 0.0224897473210742
"thinking" 0.0316957210776545 0.00823418008151838 0.0385564466378779 0.0194390129555304 0.0230484624249409 0.0375273245832122 0.0190809901299242 0.016803898504453 0.00661463156502183
"eight" 0.0105652403592182 0.0123512701222776 0.0231338679827267 0.0228694270065064 0.0157700006065385 0.00469091557290152 0.0208156255962809 0.0802852928546089 0.0211668210080698
"less" 0 0.00823418008151838 0 0.0240128983568317 0.0339661551525444 0.021578211635347 0.0225502610626377 0.016803898504453 0.0330731578251091
"taking" 0.0176087339320303 0.020585450203796 0.0154225786551511 0.0285867837581329 0.0145569236368048 0.0140727467187046 0.0329580738607782 0.0261393976735936 0.029104378886096
"trouble" 0.0176087339320303 0.0370538103668327 0.0154225786551511 0.0297302551084583 0.0218353854552071 0.0121963804895439 0.0208156255962809 0.0280064975074217 0.0251355999470829
"water" 0.0422609614368727 0.0247025402445551 0.0347008019740901 0.0114347135032532 0.0667192333353551 0.0159491129478652 0.013877083730854 0.00186709983382811 0.0039687789390131
"fence" 0 0 0 0.10977324963123 0.0230484624249409 0 0.00867317733178373 0 0
"lost" 0.0176087339320303 0.00823418008151838 0.0231338679827267 0.0343041405097595 0.0279007703038758 0.0243927609790879 0.0277541674617079 0.00746839933531246 0.0105834105040349
"marry" 0.0105652403592182 0.0288196302853143 0.0115669339913634 0.00228694270065064 0.00121307696973373 0.0666110011352016 0.013877083730854 0.0392090965103904 0.00529170525201746
"part" 0.0246522275048424 0.00823418008151838 0.0308451573103023 0.0114347135032532 0.0254746163644083 0.0206400285207667 0.0225502610626377 0.0149367986706249 0.0383648630771266
"sometimes" 0.0316957210776545 0 0.0308451573103023 0.0171520702548798 0.013343846667071 0.0534764375310773 0.00693854186542698 0.0205380981721093 0.00661463156502183
"chance" 0.0176087339320303 0.0164683601630368 0.0115669339913634 0.0228694270065064 0.0230484624249409 0.0243927609790879 0.0208156255962809 0.0186709983382811 0.0251355999470829
"hours" 0.00704349357281212 0.0164683601630368 0.0115669339913634 0.0171520702548798 0.0206223084854734 0.00656728180206213 0.0121424482644972 0.065348494183984 0.0370419367641222
"knows" 0.0387392146504666 0.0329367203260735 0.0424120913016656 0.0102912421529279 0.0181961545460059 0.0206400285207667 0.013877083730854 0.0392090965103904 0.0171980420690568
"pay" 0.00352174678640606 0.020585450203796 0.0115669339913634 0.0308737264587836 0.0206223084854734 0.00938183114580304 0.0277541674617079 0.0261393976735936 0.0330731578251091
"taxi" 0 0 0.00385564466378779 0.0857603512743988 0.00363923090920119 0.00281454934374091 0.0121424482644972 0.016803898504453 0.0264585262600873
"charles" 0 0.00411709004075919 0 0.00114347135032532 0.135864620610178 0.00281454934374091 0 0 0
"dinner" 0.00704349357281212 0.0411709004075919 0.00771128932757557 0.0102912421529279 0.0254746163644083 0.00844364803122273 0.0260195319953512 0.0354748968427342 0.039687789390131
"huddleston" 0 0 0 0 0 0 0.202952349563739 0 0
"instead" 0.0105652403592182 0.0164683601630368 0.0154225786551511 0.0205824843058557 0.0279007703038758 0.0253309440936682 0.0190809901299242 0.0149367986706249 0.0251355999470829
"making" 0.00704349357281212 0.0123512701222776 0.00771128932757557 0.0182955416052051 0.0327530781828107 0.0225163947499273 0.0260195319953512 0.016803898504453 0.0251355999470829
"agreed" 0 0.0411709004075919 0.0192782233189389 0.0160085989045544 0.0545884636380178 0.0121963804895439 0.00693854186542698 0.00560129950148434 0.029104378886096
"coat" 0.0176087339320303 0.00411709004075919 0.0501233806292412 0.0148651275542291 0.0121307696973373 0.00187636622916061 0.0208156255962809 0.0392090965103904 0.0515941262071703
"feeling" 0.0105652403592182 0.0123512701222776 0.0231338679827267 0.0137216562039038 0.0157700006065385 0.0534764375310773 0.0104078127981405 0.00933549916914057 0.014552189443048
"hold" 0.0915654164465575 0.00823418008151838 0.00385564466378779 0.0125781848535785 0.0230484624249409 0.0178254791770258 0.0294888029280647 0.016803898504453 0.0158751157560524
"large" 0.0422609614368727 0.0123512701222776 0.0308451573103023 0.0331606691594342 0.0424576939406805 0.0103200142603833 0.0156117191972107 0 0.0119063368170393
"racecourse" 0 0 0 0.0445953826626874 0.0934069266694972 0 0 0 0
"dolly" 0 0.00411709004075919 0 0 0.0885546187905623 0 0 0.0765510931869527 0
"except" 0.0140869871456242 0.0123512701222776 0.00771128932757557 0.0137216562039038 0.0351792321222782 0.0103200142603833 0.0312234383944214 0.0280064975074217 0.0277814525730917
"today" 0.0246522275048424 0.00823418008151838 0.0231338679827267 0.0343041405097595 0.0266876933341421 0.0159491129478652 0.0156117191972107 0.0280064975074217 0.00926048419103056
"certain" 0.0140869871456242 0.0535221705298695 0.0347008019740901 0.0160085989045544 0.0242615393946746 0.0243927609790879 0.0104078127981405 0.0205380981721093 0.014552189443048
"son" 0.0281739742912485 0.00823418008151838 0 0.0102912421529279 0.00606538484866865 0.021578211635347 0.00520390639907024 0.0989562911928901 0.014552189443048
"arrived" 0.0105652403592182 0.0617563506113879 0.0308451573103023 0.0171520702548798 0.00970461575786984 0.0140727467187046 0.0121424482644972 0.0448103960118748 0.0238126736340786
"held" 0.0211304807184363 0.0288196302853143 0.00771128932757557 0.0285867837581329 0.031540001213077 0.0262691272082485 0.0156117191972107 0.0112025990029687 0.00529170525201746
"nice" 0.0493044550096848 0.00823418008151838 0.0462677359654534 0.00914777080260254 0.0206223084854734 0.0394036908123728 0.0104078127981405 0.0149367986706249 0.00529170525201746
"slowly" 0.0281739742912485 0.0164683601630368 0.0192782233189389 0.0365910832104102 0.0303269242433432 0.0318982258957303 0.00173463546635675 0 0.00529170525201746
"wall" 0.0422609614368727 0.0247025402445551 0.00385564466378779 0.0171520702548798 0.0351792321222782 0.0206400285207667 0.0208156255962809 0.00746839933531246 0.0158751157560524
"happy" 0.0387392146504666 0.020585450203796 0.0231338679827267 0.00457388540130127 0.00242615393946746 0.0731782829372637 0.00173463546635675 0.00933549916914057 0
"rose" 0.00352174678640606 0.0123512701222776 0 0.0160085989045544 0.00970461575786984 0.0365891414686318 0.0641815122551996 0.0149367986706249 0.00264585262600873
"sandy" 0 0 0 0.125781848535785 0 0 0 0.00373419966765623 0
"thank" 0.0352174678640606 0.0370538103668327 0.0154225786551511 0.0240128983568317 0.0279007703038758 0.021578211635347 0.0104078127981405 0.0112025990029687 0.0132292631300437
"times" 0.0105652403592182 0.0164683601630368 0.0192782233189389 0.0160085989045544 0.00849153878813611 0.0178254791770258 0.0208156255962809 0.0336077970089061 0.039687789390131
"top" 0.00704349357281212 0.020585450203796 0.00771128932757557 0.0400214972613861 0.0327530781828107 0.0112581973749636 0.0208156255962809 0.00560129950148434 0.0185209683820611
"yesterday" 0.0105652403592182 0.0699905306929063 0.0231338679827267 0.00571735675162659 0.0266876933341421 0.00750546491664243 0.0208156255962809 0.0616142945163278 0.00793755787802619
"child" 0.0176087339320303 0.0288196302853143 0.0192782233189389 0.00686082810195191 0.00606538484866865 0.0759928322810046 0.00173463546635675 0 0.00132292631300437
"stared" 0.0387392146504666 0.0288196302853143 0.0347008019740901 0.0125781848535785 0.0181961545460059 0.0243927609790879 0.013877083730854 0.0130696988367968 0.0224897473210742
"turn" 0.0246522275048424 0.00411709004075919 0.0115669339913634 0.0125781848535785 0.0303269242433432 0.0281454934374091 0.0260195319953512 0.00933549916914057 0.0185209683820611
"wish" 0.0105652403592182 0.0370538103668327 0 0.0114347135032532 0.0157700006065385 0.0450327894998546 0.0156117191972107 0.031740697175078 0.00264585262600873
"year" 0.00704349357281212 0.0535221705298695 0.0269895126465145 0.021725955656181 0.0363923090920119 0.0112581973749636 0.0173463546635675 0.0186709983382811 0.0105834105040349
"close" 0.0316957210776545 0.020585450203796 0.00771128932757557 0.0377345545607355 0.0303269242433432 0.00938183114580304 0.0121424482644972 0.0149367986706249 0.014552189443048
"died" 0.0845219228737454 0.0247025402445551 0.0231338679827267 0.0285867837581329 0.013343846667071 0.0168872960624455 0.0208156255962809 0.0112025990029687 0.00264585262600873
"tomorrow" 0.00352174678640606 0.00823418008151838 0.0192782233189389 0.0148651275542291 0.0376053860617456 0.0168872960624455 0.013877083730854 0.0336077970089061 0.0185209683820611
"anyway" 0 0.00411709004075919 0 0.0194390129555304 0.0339661551525444 0.0187636622916061 0.0312234383944214 0.0242722978397655 0.0158751157560524
